student_id,cluster,Strength,Risk,Report
pjxyqxbk669,1,Evaluation_vector.csv,讨论记录_特征向量_vector.xlsx,"属于1类。强项:Evaluation_vector.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk674,0,学科竞赛_vector_composite.csv,Evaluation_vector.csv,"属于0类。强项:学科竞赛_vector_composite.csv, 风险:Evaluation_vector.csv。"
pjxyqxbk676,0,社团活动_特征向量_vector.xlsx,讨论记录_特征向量_vector.xlsx,"属于0类。强项:社团活动_特征向量_vector.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk677,0,学科竞赛_vector_composite.csv,社团活动_特征向量_vector.xlsx,"属于0类。强项:学科竞赛_vector_composite.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk679,1,体测数据_特征轨迹_vector.xlsx,讨论记录_特征向量_vector.xlsx,"属于1类。强项:体测数据_特征轨迹_vector.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk680,1,Portrait_vector.csv,体育课_特征向量_vector.xlsx,"属于1类。强项:Portrait_vector.csv, 风险:体育课_特征向量_vector.xlsx。"
pjxyqxbk681,0,Scholarship_vector.csv,作业提交_vector_composite.csv,"属于0类。强项:Scholarship_vector.csv, 风险:作业提交_vector_composite.csv。"
pjxyqxbk682,0,run_vector_data.xlsx,社团活动_特征向量_vector.xlsx,"属于0类。强项:run_vector_data.xlsx, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk683,0,成绩_vector_variable.csv,Tags_vector.csv,"属于0类。强项:成绩_vector_variable.csv, 风险:Tags_vector.csv。"
pjxyqxbk684,1,Portrait_vector.csv,社团活动_特征向量_vector.xlsx,"属于1类。强项:Portrait_vector.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk685,3,Portrait_vector.csv,社团活动_特征向量_vector.xlsx,"属于3类。强项:Portrait_vector.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk686,0,选课_vector_variable.csv,社团活动_特征向量_vector.xlsx,"属于0类。强项:选课_vector_variable.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk695,1,Tags_vector.csv,社团活动_特征向量_vector.xlsx,"属于1类。强项:Tags_vector.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk697,1,Portrait_vector.csv,student_behavior_vector.xlsx,"属于1类。强项:Portrait_vector.csv, 风险:student_behavior_vector.xlsx。"
pjxyqxbk700,1,体育课_特征向量_vector.xlsx,讨论记录_特征向量_vector.xlsx,"属于1类。强项:体育课_特征向量_vector.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk703,1,图书馆_特征轨迹_vector.xlsx,社团活动_特征向量_vector.xlsx,"属于1类。强项:图书馆_特征轨迹_vector.xlsx, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk705,1,Tags_vector.csv,体能_vector_variable.csv,"属于1类。强项:Tags_vector.csv, 风险:体能_vector_variable.csv。"
pjxyqxbk706,1,Portrait_vector.csv,体能_vector_variable.csv,"属于1类。强项:Portrait_vector.csv, 风险:体能_vector_variable.csv。"
pjxyqxbk710,0,Scholarship_vector.csv,讨论记录_特征向量_vector.xlsx,"属于0类。强项:Scholarship_vector.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk713,1,图书馆_特征轨迹_vector.xlsx,社团活动_特征向量_vector.xlsx,"属于1类。强项:图书馆_特征轨迹_vector.xlsx, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk715,0,Tags_vector.csv,四六级_特征向量_vector.xlsx,"属于0类。强项:Tags_vector.csv, 风险:四六级_特征向量_vector.xlsx。"
pjxyqxbk717,1,体育课_特征向量_vector.xlsx,体测数据_特征轨迹_vector.xlsx,"属于1类。强项:体育课_特征向量_vector.xlsx, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxyqxbk718,1,体测数据_特征轨迹_vector.xlsx,成绩_vector_variable.csv,"属于1类。强项:体测数据_特征轨迹_vector.xlsx, 风险:成绩_vector_variable.csv。"
pjxyqxbk720,1,社团活动_特征向量_vector.xlsx,体测数据_特征轨迹_vector.xlsx,"属于1类。强项:社团活动_特征向量_vector.xlsx, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxyqxbk722,3,Evaluation_vector.csv,社团活动_特征向量_vector.xlsx,"属于3类。强项:Evaluation_vector.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk723,3,atten_vector_data.xlsx,成绩_vector_variable.csv,"属于3类。强项:atten_vector_data.xlsx, 风险:成绩_vector_variable.csv。"
pjxyqxbk728,1,Portrait_vector.csv,社团活动_特征向量_vector.xlsx,"属于1类。强项:Portrait_vector.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk731,0,日常锻炼_vector.xlsx,run_vector_data.xlsx,"属于0类。强项:日常锻炼_vector.xlsx, 风险:run_vector_data.xlsx。"
pjxyqxbk732,1,atten_vector_data.xlsx,成绩_vector_variable.csv,"属于1类。强项:atten_vector_data.xlsx, 风险:成绩_vector_variable.csv。"
pjxyqxbk733,3,Evaluation_vector.csv,社团活动_特征向量_vector.xlsx,"属于3类。强项:Evaluation_vector.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk737,1,基本信息_vector_variable.csv,线上学习_vector_composite.csv,"属于1类。强项:基本信息_vector_variable.csv, 风险:线上学习_vector_composite.csv。"
pjxyqxbk742,1,图书馆_特征轨迹_vector.xlsx,Tags_vector.csv,"属于1类。强项:图书馆_特征轨迹_vector.xlsx, 风险:Tags_vector.csv。"
pjxyqxbk743,1,体能_vector_variable.csv,讨论记录_特征向量_vector.xlsx,"属于1类。强项:体能_vector_variable.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk745,3,基本信息_vector_variable.csv,成绩_vector_variable.csv,"属于3类。强项:基本信息_vector_variable.csv, 风险:成绩_vector_variable.csv。"
pjxyqxbk746,3,student_behavior_vector.xlsx,成绩_vector_variable.csv,"属于3类。强项:student_behavior_vector.xlsx, 风险:成绩_vector_variable.csv。"
pjxyqxbk748,1,Evaluation_vector.csv,社团活动_特征向量_vector.xlsx,"属于1类。强项:Evaluation_vector.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk751,1,Portrait_vector.csv,基本信息_vector_variable.csv,"属于1类。强项:Portrait_vector.csv, 风险:基本信息_vector_variable.csv。"
pjxyqxbk753,1,Evaluation_vector.csv,社团活动_特征向量_vector.xlsx,"属于1类。强项:Evaluation_vector.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk755,1,体测数据_特征轨迹_vector.xlsx,社团活动_特征向量_vector.xlsx,"属于1类。强项:体测数据_特征轨迹_vector.xlsx, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk757,1,体能_vector_variable.csv,Scholarship_vector.csv,"属于1类。强项:体能_vector_variable.csv, 风险:Scholarship_vector.csv。"
pjxyqxbk759,1,日常锻炼_vector.xlsx,社团活动_特征向量_vector.xlsx,"属于1类。强项:日常锻炼_vector.xlsx, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk760,1,图书馆_特征轨迹_vector.xlsx,基本信息_vector_variable.csv,"属于1类。强项:图书馆_特征轨迹_vector.xlsx, 风险:基本信息_vector_variable.csv。"
pjxyqxbk764,1,Portrait_vector.csv,讨论记录_特征向量_vector.xlsx,"属于1类。强项:Portrait_vector.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk765,1,Evaluation_vector.csv,Scholarship_vector.csv,"属于1类。强项:Evaluation_vector.csv, 风险:Scholarship_vector.csv。"
pjxyqxbk767,1,Evaluation_vector.csv,社团活动_特征向量_vector.xlsx,"属于1类。强项:Evaluation_vector.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk772,1,Evaluation_vector.csv,体能_vector_variable.csv,"属于1类。强项:Evaluation_vector.csv, 风险:体能_vector_variable.csv。"
pjxyqxbk775,1,Portrait_vector.csv,线上学习_vector_composite.csv,"属于1类。强项:Portrait_vector.csv, 风险:线上学习_vector_composite.csv。"
pjxyqxbk777,1,图书馆_特征轨迹_vector.xlsx,Evaluation_vector.csv,"属于1类。强项:图书馆_特征轨迹_vector.xlsx, 风险:Evaluation_vector.csv。"
pjxyqxbk778,1,student_behavior_vector.xlsx,线上学习_vector_composite.csv,"属于1类。强项:student_behavior_vector.xlsx, 风险:线上学习_vector_composite.csv。"
pjxyqxbk779,1,Evaluation_vector.csv,社团活动_特征向量_vector.xlsx,"属于1类。强项:Evaluation_vector.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk780,1,体测数据_特征轨迹_vector.xlsx,体能_vector_variable.csv,"属于1类。强项:体测数据_特征轨迹_vector.xlsx, 风险:体能_vector_variable.csv。"
pjxyqxbk782,1,体测数据_特征轨迹_vector.xlsx,学生签到_特征向量.csv,"属于1类。强项:体测数据_特征轨迹_vector.xlsx, 风险:学生签到_特征向量.csv。"
pjxyqxbk783,1,图书馆_特征轨迹_vector.xlsx,体育课_特征向量_vector.xlsx,"属于1类。强项:图书馆_特征轨迹_vector.xlsx, 风险:体育课_特征向量_vector.xlsx。"
pjxyqxbk787,1,体测数据_特征轨迹_vector.xlsx,讨论记录_特征向量_vector.xlsx,"属于1类。强项:体测数据_特征轨迹_vector.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk788,1,体测数据_特征轨迹_vector.xlsx,社团活动_特征向量_vector.xlsx,"属于1类。强项:体测数据_特征轨迹_vector.xlsx, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk789,1,Evaluation_vector.csv,Tags_vector.csv,"属于1类。强项:Evaluation_vector.csv, 风险:Tags_vector.csv。"
pjxyqxbk791,0,图书馆_特征轨迹_vector.xlsx,讨论记录_特征向量_vector.xlsx,"属于0类。强项:图书馆_特征轨迹_vector.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk792,1,学生签到_特征向量.csv,体育课_特征向量_vector.xlsx,"属于1类。强项:学生签到_特征向量.csv, 风险:体育课_特征向量_vector.xlsx。"
pjxyqxbk794,0,体测数据_特征轨迹_vector.xlsx,体能_vector_variable.csv,"属于0类。强项:体测数据_特征轨迹_vector.xlsx, 风险:体能_vector_variable.csv。"
pjxyqxbk795,0,基本信息_vector_variable.csv,线上学习_vector_composite.csv,"属于0类。强项:基本信息_vector_variable.csv, 风险:线上学习_vector_composite.csv。"
pjxyqxbk797,0,student_behavior_vector.xlsx,体测数据_特征轨迹_vector.xlsx,"属于0类。强项:student_behavior_vector.xlsx, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxyqxbk798,0,学科竞赛_vector_composite.csv,体测数据_特征轨迹_vector.xlsx,"属于0类。强项:学科竞赛_vector_composite.csv, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxyqxbk799,0,Portrait_vector.csv,Evaluation_vector.csv,"属于0类。强项:Portrait_vector.csv, 风险:Evaluation_vector.csv。"
pjxyqxbk801,1,图书馆_特征轨迹_vector.xlsx,社团活动_特征向量_vector.xlsx,"属于1类。强项:图书馆_特征轨迹_vector.xlsx, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk803,0,Portrait_vector.csv,作业提交_vector_composite.csv,"属于0类。强项:Portrait_vector.csv, 风险:作业提交_vector_composite.csv。"
pjxyqxbk804,1,student_behavior_vector.xlsx,体育课_特征向量_vector.xlsx,"属于1类。强项:student_behavior_vector.xlsx, 风险:体育课_特征向量_vector.xlsx。"
pjxyqxbk807,1,社团活动_特征向量_vector.xlsx,Scholarship_vector.csv,"属于1类。强项:社团活动_特征向量_vector.xlsx, 风险:Scholarship_vector.csv。"
pjxyqxbk810,1,Scholarship_vector.csv,作业提交_vector_composite.csv,"属于1类。强项:Scholarship_vector.csv, 风险:作业提交_vector_composite.csv。"
pjxyqxbk811,1,Portrait_vector.csv,student_behavior_vector.xlsx,"属于1类。强项:Portrait_vector.csv, 风险:student_behavior_vector.xlsx。"
pjxyqxbk812,1,体测数据_特征轨迹_vector.xlsx,社团活动_特征向量_vector.xlsx,"属于1类。强项:体测数据_特征轨迹_vector.xlsx, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk813,1,体能_vector_variable.csv,社团活动_特征向量_vector.xlsx,"属于1类。强项:体能_vector_variable.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk816,0,图书馆_特征轨迹_vector.xlsx,学生签到_特征向量.csv,"属于0类。强项:图书馆_特征轨迹_vector.xlsx, 风险:学生签到_特征向量.csv。"
pjxyqxbk820,1,学科竞赛_vector_composite.csv,讨论记录_特征向量_vector.xlsx,"属于1类。强项:学科竞赛_vector_composite.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk822,1,Portrait_vector.csv,体能_vector_variable.csv,"属于1类。强项:Portrait_vector.csv, 风险:体能_vector_variable.csv。"
pjxyqxbk823,1,图书馆_特征轨迹_vector.xlsx,社团活动_特征向量_vector.xlsx,"属于1类。强项:图书馆_特征轨迹_vector.xlsx, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk825,0,Tags_vector.csv,讨论记录_特征向量_vector.xlsx,"属于0类。强项:Tags_vector.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk826,1,图书馆_特征轨迹_vector.xlsx,体育课_特征向量_vector.xlsx,"属于1类。强项:图书馆_特征轨迹_vector.xlsx, 风险:体育课_特征向量_vector.xlsx。"
pjxyqxbk827,0,学科竞赛_vector_composite.csv,Tags_vector.csv,"属于0类。强项:学科竞赛_vector_composite.csv, 风险:Tags_vector.csv。"
pjxyqxbk828,1,Evaluation_vector.csv,体育课_特征向量_vector.xlsx,"属于1类。强项:Evaluation_vector.csv, 风险:体育课_特征向量_vector.xlsx。"
pjxyqxbk835,1,student_behavior_vector.xlsx,社团活动_特征向量_vector.xlsx,"属于1类。强项:student_behavior_vector.xlsx, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk836,0,学科竞赛_vector_composite.csv,体测数据_特征轨迹_vector.xlsx,"属于0类。强项:学科竞赛_vector_composite.csv, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxyqxbk839,3,atten_vector_data.xlsx,成绩_vector_variable.csv,"属于3类。强项:atten_vector_data.xlsx, 风险:成绩_vector_variable.csv。"
pjxyqxbk840,1,Evaluation_vector.csv,讨论记录_特征向量_vector.xlsx,"属于1类。强项:Evaluation_vector.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk841,0,体测数据_特征轨迹_vector.xlsx,Evaluation_vector.csv,"属于0类。强项:体测数据_特征轨迹_vector.xlsx, 风险:Evaluation_vector.csv。"
pjxyqxbk843,1,student_behavior_vector.xlsx,四六级_特征向量_vector.xlsx,"属于1类。强项:student_behavior_vector.xlsx, 风险:四六级_特征向量_vector.xlsx。"
pjxyqxbk844,0,体育课_特征向量_vector.xlsx,社团活动_特征向量_vector.xlsx,"属于0类。强项:体育课_特征向量_vector.xlsx, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk846,1,学科竞赛_vector_composite.csv,Evaluation_vector.csv,"属于1类。强项:学科竞赛_vector_composite.csv, 风险:Evaluation_vector.csv。"
pjxyqxbk847,1,student_behavior_vector.xlsx,讨论记录_特征向量_vector.xlsx,"属于1类。强项:student_behavior_vector.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk848,0,体育课_特征向量_vector.xlsx,社团活动_特征向量_vector.xlsx,"属于0类。强项:体育课_特征向量_vector.xlsx, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk852,0,Scholarship_vector.csv,Evaluation_vector.csv,"属于0类。强项:Scholarship_vector.csv, 风险:Evaluation_vector.csv。"
pjxyqxbk853,1,作业提交_vector_composite.csv,体测数据_特征轨迹_vector.xlsx,"属于1类。强项:作业提交_vector_composite.csv, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxyqxbk854,3,Evaluation_vector.csv,社团活动_特征向量_vector.xlsx,"属于3类。强项:Evaluation_vector.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk855,1,学生签到_特征向量.csv,体育课_特征向量_vector.xlsx,"属于1类。强项:学生签到_特征向量.csv, 风险:体育课_特征向量_vector.xlsx。"
pjxyqxbk861,1,student_behavior_vector.xlsx,体育课_特征向量_vector.xlsx,"属于1类。强项:student_behavior_vector.xlsx, 风险:体育课_特征向量_vector.xlsx。"
pjxyqxbk863,0,日常锻炼_vector.xlsx,讨论记录_特征向量_vector.xlsx,"属于0类。强项:日常锻炼_vector.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk865,0,学科竞赛_vector_composite.csv,Evaluation_vector.csv,"属于0类。强项:学科竞赛_vector_composite.csv, 风险:Evaluation_vector.csv。"
pjxyqxbk867,0,体育课_特征向量_vector.xlsx,线上学习_vector_composite.csv,"属于0类。强项:体育课_特征向量_vector.xlsx, 风险:线上学习_vector_composite.csv。"
pjxyqxbk868,1,基本信息_vector_variable.csv,社团活动_特征向量_vector.xlsx,"属于1类。强项:基本信息_vector_variable.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk869,0,日常锻炼_vector.xlsx,社团活动_特征向量_vector.xlsx,"属于0类。强项:日常锻炼_vector.xlsx, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk872,1,体育课_特征向量_vector.xlsx,讨论记录_特征向量_vector.xlsx,"属于1类。强项:体育课_特征向量_vector.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk873,1,Portrait_vector.csv,社团活动_特征向量_vector.xlsx,"属于1类。强项:Portrait_vector.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk878,1,体育课_特征向量_vector.xlsx,讨论记录_特征向量_vector.xlsx,"属于1类。强项:体育课_特征向量_vector.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk880,0,选课_vector_variable.csv,Evaluation_vector.csv,"属于0类。强项:选课_vector_variable.csv, 风险:Evaluation_vector.csv。"
pjxyqxbk882,1,Evaluation_vector.csv,Tags_vector.csv,"属于1类。强项:Evaluation_vector.csv, 风险:Tags_vector.csv。"
pjxyqxbk885,1,Portrait_vector.csv,student_behavior_vector.xlsx,"属于1类。强项:Portrait_vector.csv, 风险:student_behavior_vector.xlsx。"
pjxyqxbk889,1,Evaluation_vector.csv,讨论记录_特征向量_vector.xlsx,"属于1类。强项:Evaluation_vector.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk894,3,atten_vector_data.xlsx,讨论记录_特征向量_vector.xlsx,"属于3类。强项:atten_vector_data.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk895,1,体测数据_特征轨迹_vector.xlsx,讨论记录_特征向量_vector.xlsx,"属于1类。强项:体测数据_特征轨迹_vector.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk898,1,Evaluation_vector.csv,社团活动_特征向量_vector.xlsx,"属于1类。强项:Evaluation_vector.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk899,1,Portrait_vector.csv,讨论记录_特征向量_vector.xlsx,"属于1类。强项:Portrait_vector.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk900,1,选课_vector_variable.csv,社团活动_特征向量_vector.xlsx,"属于1类。强项:选课_vector_variable.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk902,0,run_vector_data.xlsx,基本信息_vector_variable.csv,"属于0类。强项:run_vector_data.xlsx, 风险:基本信息_vector_variable.csv。"
pjxyqxbk903,1,作业提交_vector_composite.csv,体能_vector_variable.csv,"属于1类。强项:作业提交_vector_composite.csv, 风险:体能_vector_variable.csv。"
pjxyqxbk905,0,学科竞赛_vector_composite.csv,学生签到_特征向量.csv,"属于0类。强项:学科竞赛_vector_composite.csv, 风险:学生签到_特征向量.csv。"
pjxyqxbk907,0,学生签到_特征向量.csv,讨论记录_特征向量_vector.xlsx,"属于0类。强项:学生签到_特征向量.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk908,0,体育课_特征向量_vector.xlsx,讨论记录_特征向量_vector.xlsx,"属于0类。强项:体育课_特征向量_vector.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk909,1,体测数据_特征轨迹_vector.xlsx,体能_vector_variable.csv,"属于1类。强项:体测数据_特征轨迹_vector.xlsx, 风险:体能_vector_variable.csv。"
pjxyqxbk910,1,Evaluation_vector.csv,Tags_vector.csv,"属于1类。强项:Evaluation_vector.csv, 风险:Tags_vector.csv。"
pjxyqxbk911,0,图书馆_特征轨迹_vector.xlsx,日常锻炼_vector.xlsx,"属于0类。强项:图书馆_特征轨迹_vector.xlsx, 风险:日常锻炼_vector.xlsx。"
pjxyqxbk915,1,图书馆_特征轨迹_vector.xlsx,Tags_vector.csv,"属于1类。强项:图书馆_特征轨迹_vector.xlsx, 风险:Tags_vector.csv。"
pjxyqxbk916,3,atten_vector_data.xlsx,成绩_vector_variable.csv,"属于3类。强项:atten_vector_data.xlsx, 风险:成绩_vector_variable.csv。"
pjxyqxbk918,3,日常锻炼_vector.xlsx,成绩_vector_variable.csv,"属于3类。强项:日常锻炼_vector.xlsx, 风险:成绩_vector_variable.csv。"
pjxyqxbk923,1,图书馆_特征轨迹_vector.xlsx,Scholarship_vector.csv,"属于1类。强项:图书馆_特征轨迹_vector.xlsx, 风险:Scholarship_vector.csv。"
pjxyqxbk926,1,Portrait_vector.csv,体能_vector_variable.csv,"属于1类。强项:Portrait_vector.csv, 风险:体能_vector_variable.csv。"
pjxyqxbk927,1,Scholarship_vector.csv,Portrait_vector.csv,"属于1类。强项:Scholarship_vector.csv, 风险:Portrait_vector.csv。"
pjxyqxbk929,0,student_behavior_vector.xlsx,学生签到_特征向量.csv,"属于0类。强项:student_behavior_vector.xlsx, 风险:学生签到_特征向量.csv。"
pjxyqxbk934,1,基本信息_vector_variable.csv,线上学习_vector_composite.csv,"属于1类。强项:基本信息_vector_variable.csv, 风险:线上学习_vector_composite.csv。"
pjxyqxbk935,0,学科竞赛_vector_composite.csv,Evaluation_vector.csv,"属于0类。强项:学科竞赛_vector_composite.csv, 风险:Evaluation_vector.csv。"
pjxyqxbk936,0,Scholarship_vector.csv,Evaluation_vector.csv,"属于0类。强项:Scholarship_vector.csv, 风险:Evaluation_vector.csv。"
pjxyqxbk937,1,体能_vector_variable.csv,日常锻炼_vector.xlsx,"属于1类。强项:体能_vector_variable.csv, 风险:日常锻炼_vector.xlsx。"
pjxyqxbk939,1,日常锻炼_vector.xlsx,student_behavior_vector.xlsx,"属于1类。强项:日常锻炼_vector.xlsx, 风险:student_behavior_vector.xlsx。"
pjxyqxbk941,0,Tags_vector.csv,Evaluation_vector.csv,"属于0类。强项:Tags_vector.csv, 风险:Evaluation_vector.csv。"
pjxyqxbk943,1,student_behavior_vector.xlsx,四六级_特征向量_vector.xlsx,"属于1类。强项:student_behavior_vector.xlsx, 风险:四六级_特征向量_vector.xlsx。"
pjxyqxbk945,1,Evaluation_vector.csv,讨论记录_特征向量_vector.xlsx,"属于1类。强项:Evaluation_vector.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk947,0,体育课_特征向量_vector.xlsx,讨论记录_特征向量_vector.xlsx,"属于0类。强项:体育课_特征向量_vector.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk950,1,图书馆_特征轨迹_vector.xlsx,Evaluation_vector.csv,"属于1类。强项:图书馆_特征轨迹_vector.xlsx, 风险:Evaluation_vector.csv。"
pjxyqxbk951,0,Scholarship_vector.csv,社团活动_特征向量_vector.xlsx,"属于0类。强项:Scholarship_vector.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk953,1,作业提交_vector_composite.csv,四六级_特征向量_vector.xlsx,"属于1类。强项:作业提交_vector_composite.csv, 风险:四六级_特征向量_vector.xlsx。"
pjxyqxbk954,0,Evaluation_vector.csv,讨论记录_特征向量_vector.xlsx,"属于0类。强项:Evaluation_vector.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk957,0,学科竞赛_vector_composite.csv,Evaluation_vector.csv,"属于0类。强项:学科竞赛_vector_composite.csv, 风险:Evaluation_vector.csv。"
pjxyqxbk958,1,学生签到_特征向量.csv,日常锻炼_vector.xlsx,"属于1类。强项:学生签到_特征向量.csv, 风险:日常锻炼_vector.xlsx。"
pjxyqxbk961,0,学科竞赛_vector_composite.csv,体能_vector_variable.csv,"属于0类。强项:学科竞赛_vector_composite.csv, 风险:体能_vector_variable.csv。"
pjxyqxbk962,1,社团活动_特征向量_vector.xlsx,讨论记录_特征向量_vector.xlsx,"属于1类。强项:社团活动_特征向量_vector.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk965,0,学科竞赛_vector_composite.csv,Tags_vector.csv,"属于0类。强项:学科竞赛_vector_composite.csv, 风险:Tags_vector.csv。"
pjxyqxbk969,1,Tags_vector.csv,体测数据_特征轨迹_vector.xlsx,"属于1类。强项:Tags_vector.csv, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxyqxbk971,1,图书馆_特征轨迹_vector.xlsx,基本信息_vector_variable.csv,"属于1类。强项:图书馆_特征轨迹_vector.xlsx, 风险:基本信息_vector_variable.csv。"
pjxyqxbk974,1,student_behavior_vector.xlsx,四六级_特征向量_vector.xlsx,"属于1类。强项:student_behavior_vector.xlsx, 风险:四六级_特征向量_vector.xlsx。"
pjxyqxbk978,1,体育课_特征向量_vector.xlsx,社团活动_特征向量_vector.xlsx,"属于1类。强项:体育课_特征向量_vector.xlsx, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk980,0,Tags_vector.csv,Evaluation_vector.csv,"属于0类。强项:Tags_vector.csv, 风险:Evaluation_vector.csv。"
pjxyqxbk981,1,体育课_特征向量_vector.xlsx,社团活动_特征向量_vector.xlsx,"属于1类。强项:体育课_特征向量_vector.xlsx, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk987,1,run_vector_data.xlsx,体育课_特征向量_vector.xlsx,"属于1类。强项:run_vector_data.xlsx, 风险:体育课_特征向量_vector.xlsx。"
pjxyqxbk991,0,Scholarship_vector.csv,体测数据_特征轨迹_vector.xlsx,"属于0类。强项:Scholarship_vector.csv, 风险:体测数据_特征轨迹_vector.xlsx。"
pjxyqxbk992,1,学生签到_特征向量.csv,社团活动_特征向量_vector.xlsx,"属于1类。强项:学生签到_特征向量.csv, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk993,1,日常锻炼_vector.xlsx,社团活动_特征向量_vector.xlsx,"属于1类。强项:日常锻炼_vector.xlsx, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbk995,1,Scholarship_vector.csv,讨论记录_特征向量_vector.xlsx,"属于1类。强项:Scholarship_vector.csv, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbk997,1,student_behavior_vector.xlsx,讨论记录_特征向量_vector.xlsx,"属于1类。强项:student_behavior_vector.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbl673,1,图书馆_特征轨迹_vector.xlsx,讨论记录_特征向量_vector.xlsx,"属于1类。强项:图书馆_特征轨迹_vector.xlsx, 风险:讨论记录_特征向量_vector.xlsx。"
pjxyqxbl677,1,日常锻炼_vector.xlsx,社团活动_特征向量_vector.xlsx,"属于1类。强项:日常锻炼_vector.xlsx, 风险:社团活动_特征向量_vector.xlsx。"
pjxyqxbl678,1,日常锻炼_vector.xlsx,成绩_vector_variable.csv,"属于1类。强项:日常锻炼_vector.xlsx, 风险:成绩_vector_variable.csv。"
